datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
9/23/2025 7:00:00 PM,9/23/2025 3:00:00 PM,RTO,767.722
9/23/2025 8:00:00 PM,9/23/2025 4:00:00 PM,RTO,693.771
9/23/2025 9:00:00 PM,9/23/2025 5:00:00 PM,RTO,710.534
9/23/2025 10:00:00 PM,9/23/2025 6:00:00 PM,RTO,763.947
9/23/2025 11:00:00 PM,9/23/2025 7:00:00 PM,RTO,1149.381
9/24/2025 12:00:00 AM,9/23/2025 8:00:00 PM,RTO,1383.898
9/24/2025 1:00:00 AM,9/23/2025 9:00:00 PM,RTO,1307.546
9/24/2025 2:00:00 AM,9/23/2025 10:00:00 PM,RTO,1258.737
9/24/2025 3:00:00 AM,9/23/2025 11:00:00 PM,RTO,1220.067
9/24/2025 4:00:00 AM,9/24/2025 12:00:00 AM,RTO,1047.732
9/24/2025 5:00:00 AM,9/24/2025 1:00:00 AM,RTO,944.809
9/24/2025 6:00:00 AM,9/24/2025 2:00:00 AM,RTO,817.035
9/24/2025 7:00:00 AM,9/24/2025 3:00:00 AM,RTO,727.845
9/24/2025 8:00:00 AM,9/24/2025 4:00:00 AM,RTO,746.568
9/24/2025 9:00:00 AM,9/24/2025 5:00:00 AM,RTO,689.543
9/24/2025 10:00:00 AM,9/24/2025 6:00:00 AM,RTO,705.310
9/24/2025 11:00:00 AM,9/24/2025 7:00:00 AM,RTO,766.728
9/24/2025 12:00:00 PM,9/24/2025 8:00:00 AM,RTO,800.446
9/24/2025 1:00:00 PM,9/24/2025 9:00:00 AM,RTO,884.741
9/24/2025 2:00:00 PM,9/24/2025 10:00:00 AM,RTO,958.268
9/24/2025 3:00:00 PM,9/24/2025 11:00:00 AM,RTO,934.512
9/24/2025 4:00:00 PM,9/24/2025 12:00:00 PM,RTO,849.397
9/24/2025 5:00:00 PM,9/24/2025 1:00:00 PM,RTO,1040.767
9/24/2025 6:00:00 PM,9/24/2025 2:00:00 PM,RTO,1175.450
9/24/2025 7:00:00 PM,9/24/2025 3:00:00 PM,RTO,1322.969
9/24/2025 8:00:00 PM,9/24/2025 4:00:00 PM,RTO,1514.860
9/24/2025 9:00:00 PM,9/24/2025 5:00:00 PM,RTO,1450.192
9/24/2025 10:00:00 PM,9/24/2025 6:00:00 PM,RTO,1575.396
9/24/2025 11:00:00 PM,9/24/2025 7:00:00 PM,RTO,1686.361
9/25/2025 12:00:00 AM,9/24/2025 8:00:00 PM,RTO,2119.816
9/25/2025 1:00:00 AM,9/24/2025 9:00:00 PM,RTO,2360.290
9/25/2025 2:00:00 AM,9/24/2025 10:00:00 PM,RTO,2191.304
9/25/2025 3:00:00 AM,9/24/2025 11:00:00 PM,RTO,2036.307
9/25/2025 4:00:00 AM,9/25/2025 12:00:00 AM,RTO,1563.544
9/25/2025 5:00:00 AM,9/25/2025 1:00:00 AM,RTO,1207.735
9/25/2025 6:00:00 AM,9/25/2025 2:00:00 AM,RTO,923.205
9/25/2025 7:00:00 AM,9/25/2025 3:00:00 AM,RTO,879.064
9/25/2025 8:00:00 AM,9/25/2025 4:00:00 AM,RTO,1000.900
9/25/2025 9:00:00 AM,9/25/2025 5:00:00 AM,RTO,1141.777
9/25/2025 10:00:00 AM,9/25/2025 6:00:00 AM,RTO,1260.323
9/25/2025 11:00:00 AM,9/25/2025 7:00:00 AM,RTO,1316.263
9/25/2025 12:00:00 PM,9/25/2025 8:00:00 AM,RTO,1192.835
9/25/2025 1:00:00 PM,9/25/2025 9:00:00 AM,RTO,798.379
9/25/2025 2:00:00 PM,9/25/2025 10:00:00 AM,RTO,837.920
9/25/2025 3:00:00 PM,9/25/2025 11:00:00 AM,RTO,1230.948
9/25/2025 4:00:00 PM,9/25/2025 12:00:00 PM,RTO,1548.573
9/25/2025 5:00:00 PM,9/25/2025 1:00:00 PM,RTO,1797.473
9/25/2025 6:00:00 PM,9/25/2025 2:00:00 PM,RTO,1930.942
9/25/2025 7:00:00 PM,9/25/2025 3:00:00 PM,RTO,1735.673
9/25/2025 8:00:00 PM,9/25/2025 4:00:00 PM,RTO,1795.263
9/25/2025 9:00:00 PM,9/25/2025 5:00:00 PM,RTO,1802.175
9/25/2025 10:00:00 PM,9/25/2025 6:00:00 PM,RTO,1539.995
9/25/2025 11:00:00 PM,9/25/2025 7:00:00 PM,RTO,1009.286
9/26/2025 12:00:00 AM,9/25/2025 8:00:00 PM,RTO,1020.080
9/26/2025 1:00:00 AM,9/25/2025 9:00:00 PM,RTO,1086.247
9/26/2025 2:00:00 AM,9/25/2025 10:00:00 PM,RTO,1187.274
9/26/2025 3:00:00 AM,9/25/2025 11:00:00 PM,RTO,1196.078
9/26/2025 4:00:00 AM,9/26/2025 12:00:00 AM,RTO,812.551
9/26/2025 5:00:00 AM,9/26/2025 1:00:00 AM,RTO,533.833
9/26/2025 6:00:00 AM,9/26/2025 2:00:00 AM,RTO,451.377
9/26/2025 7:00:00 AM,9/26/2025 3:00:00 AM,RTO,412.262
9/26/2025 8:00:00 AM,9/26/2025 4:00:00 AM,RTO,390.245
9/26/2025 9:00:00 AM,9/26/2025 5:00:00 AM,RTO,356.294
9/26/2025 10:00:00 AM,9/26/2025 6:00:00 AM,RTO,293.879
9/26/2025 11:00:00 AM,9/26/2025 7:00:00 AM,RTO,320.664
9/26/2025 12:00:00 PM,9/26/2025 8:00:00 AM,RTO,349.822
9/26/2025 1:00:00 PM,9/26/2025 9:00:00 AM,RTO,278.315
9/26/2025 2:00:00 PM,9/26/2025 10:00:00 AM,RTO,179.976
9/26/2025 3:00:00 PM,9/26/2025 11:00:00 AM,RTO,267.575
9/26/2025 4:00:00 PM,9/26/2025 12:00:00 PM,RTO,282.707
9/26/2025 5:00:00 PM,9/26/2025 1:00:00 PM,RTO,250.840
9/26/2025 6:00:00 PM,9/26/2025 2:00:00 PM,RTO,251.606
9/26/2025 7:00:00 PM,9/26/2025 3:00:00 PM,RTO,262.609
9/26/2025 8:00:00 PM,9/26/2025 4:00:00 PM,RTO,249.199
9/26/2025 9:00:00 PM,9/26/2025 5:00:00 PM,RTO,195.768
9/26/2025 10:00:00 PM,9/26/2025 6:00:00 PM,RTO,148.208
9/26/2025 11:00:00 PM,9/26/2025 7:00:00 PM,RTO,161.558
9/27/2025 12:00:00 AM,9/26/2025 8:00:00 PM,RTO,176.177
9/27/2025 1:00:00 AM,9/26/2025 9:00:00 PM,RTO,296.755
9/27/2025 2:00:00 AM,9/26/2025 10:00:00 PM,RTO,492.911
9/27/2025 3:00:00 AM,9/26/2025 11:00:00 PM,RTO,750.771
9/27/2025 4:00:00 AM,9/27/2025 12:00:00 AM,RTO,935.625
9/27/2025 5:00:00 AM,9/27/2025 1:00:00 AM,RTO,1009.075
9/27/2025 6:00:00 AM,9/27/2025 2:00:00 AM,RTO,993.032
9/27/2025 7:00:00 AM,9/27/2025 3:00:00 AM,RTO,775.276
9/27/2025 8:00:00 AM,9/27/2025 4:00:00 AM,RTO,603.148
9/27/2025 9:00:00 AM,9/27/2025 5:00:00 AM,RTO,482.357
9/27/2025 10:00:00 AM,9/27/2025 6:00:00 AM,RTO,461.669
9/27/2025 11:00:00 AM,9/27/2025 7:00:00 AM,RTO,421.968
9/27/2025 12:00:00 PM,9/27/2025 8:00:00 AM,RTO,498.592
9/27/2025 1:00:00 PM,9/27/2025 9:00:00 AM,RTO,416.051
9/27/2025 2:00:00 PM,9/27/2025 10:00:00 AM,RTO,234.664
9/27/2025 3:00:00 PM,9/27/2025 11:00:00 AM,RTO,261.232
9/27/2025 4:00:00 PM,9/27/2025 12:00:00 PM,RTO,405.246
9/27/2025 5:00:00 PM,9/27/2025 1:00:00 PM,RTO,583.990
9/27/2025 6:00:00 PM,9/27/2025 2:00:00 PM,RTO,731.996
9/27/2025 7:00:00 PM,9/27/2025 3:00:00 PM,RTO,851.750
9/27/2025 8:00:00 PM,9/27/2025 4:00:00 PM,RTO,902.883
9/27/2025 9:00:00 PM,9/27/2025 5:00:00 PM,RTO,879.058
9/27/2025 10:00:00 PM,9/27/2025 6:00:00 PM,RTO,858.978
9/27/2025 11:00:00 PM,9/27/2025 7:00:00 PM,RTO,699.139
9/28/2025 12:00:00 AM,9/27/2025 8:00:00 PM,RTO,601.109
9/28/2025 1:00:00 AM,9/27/2025 9:00:00 PM,RTO,702.492
9/28/2025 2:00:00 AM,9/27/2025 10:00:00 PM,RTO,872.697
9/28/2025 3:00:00 AM,9/27/2025 11:00:00 PM,RTO,1011.426
9/28/2025 4:00:00 AM,9/28/2025 12:00:00 AM,RTO,1125.947
9/28/2025 5:00:00 AM,9/28/2025 1:00:00 AM,RTO,1072.649
9/28/2025 6:00:00 AM,9/28/2025 2:00:00 AM,RTO,1006.517
9/28/2025 7:00:00 AM,9/28/2025 3:00:00 AM,RTO,1198.290
9/28/2025 8:00:00 AM,9/28/2025 4:00:00 AM,RTO,1192.633
9/28/2025 9:00:00 AM,9/28/2025 5:00:00 AM,RTO,1016.135
9/28/2025 10:00:00 AM,9/28/2025 6:00:00 AM,RTO,1048.202
9/28/2025 11:00:00 AM,9/28/2025 7:00:00 AM,RTO,930.297
9/28/2025 12:00:00 PM,9/28/2025 8:00:00 AM,RTO,839.076
9/28/2025 1:00:00 PM,9/28/2025 9:00:00 AM,RTO,413.069
9/28/2025 2:00:00 PM,9/28/2025 10:00:00 AM,RTO,160.406
9/28/2025 3:00:00 PM,9/28/2025 11:00:00 AM,RTO,79.876
9/28/2025 4:00:00 PM,9/28/2025 12:00:00 PM,RTO,105.804
9/28/2025 5:00:00 PM,9/28/2025 1:00:00 PM,RTO,204.036
9/28/2025 6:00:00 PM,9/28/2025 2:00:00 PM,RTO,201.923
9/28/2025 7:00:00 PM,9/28/2025 3:00:00 PM,RTO,214.481
9/28/2025 8:00:00 PM,9/28/2025 4:00:00 PM,RTO,234.540
9/28/2025 9:00:00 PM,9/28/2025 5:00:00 PM,RTO,220.735
9/28/2025 10:00:00 PM,9/28/2025 6:00:00 PM,RTO,355.172
9/28/2025 11:00:00 PM,9/28/2025 7:00:00 PM,RTO,767.455
9/29/2025 12:00:00 AM,9/28/2025 8:00:00 PM,RTO,1180.997
9/29/2025 1:00:00 AM,9/28/2025 9:00:00 PM,RTO,1377.083
9/29/2025 2:00:00 AM,9/28/2025 10:00:00 PM,RTO,1767.549
9/29/2025 3:00:00 AM,9/28/2025 11:00:00 PM,RTO,1974.966
9/29/2025 4:00:00 AM,9/29/2025 12:00:00 AM,RTO,1789.282
9/29/2025 5:00:00 AM,9/29/2025 1:00:00 AM,RTO,1482.352
9/29/2025 6:00:00 AM,9/29/2025 2:00:00 AM,RTO,1322.237
9/29/2025 7:00:00 AM,9/29/2025 3:00:00 AM,RTO,1115.759
9/29/2025 8:00:00 AM,9/29/2025 4:00:00 AM,RTO,838.543
9/29/2025 9:00:00 AM,9/29/2025 5:00:00 AM,RTO,626.562
9/29/2025 10:00:00 AM,9/29/2025 6:00:00 AM,RTO,525.933
9/29/2025 11:00:00 AM,9/29/2025 7:00:00 AM,RTO,453.040
9/29/2025 12:00:00 PM,9/29/2025 8:00:00 AM,RTO,394.301
9/29/2025 1:00:00 PM,9/29/2025 9:00:00 AM,RTO,291.594
9/29/2025 2:00:00 PM,9/29/2025 10:00:00 AM,RTO,236.943
9/29/2025 3:00:00 PM,9/29/2025 11:00:00 AM,RTO,224.728
9/29/2025 4:00:00 PM,9/29/2025 12:00:00 PM,RTO,228.731
9/29/2025 5:00:00 PM,9/29/2025 1:00:00 PM,RTO,236.384
9/29/2025 6:00:00 PM,9/29/2025 2:00:00 PM,RTO,277.250
9/29/2025 7:00:00 PM,9/29/2025 3:00:00 PM,RTO,251.807
9/29/2025 8:00:00 PM,9/29/2025 4:00:00 PM,RTO,312.644
9/29/2025 9:00:00 PM,9/29/2025 5:00:00 PM,RTO,409.706
9/29/2025 10:00:00 PM,9/29/2025 6:00:00 PM,RTO,535.647
9/29/2025 11:00:00 PM,9/29/2025 7:00:00 PM,RTO,772.534
9/30/2025 12:00:00 AM,9/29/2025 8:00:00 PM,RTO,1386.078
9/30/2025 1:00:00 AM,9/29/2025 9:00:00 PM,RTO,1808.657
9/30/2025 2:00:00 AM,9/29/2025 10:00:00 PM,RTO,1840.008
9/30/2025 3:00:00 AM,9/29/2025 11:00:00 PM,RTO,1983.791
9/30/2025 4:00:00 AM,9/30/2025 12:00:00 AM,RTO,1864.897
9/30/2025 5:00:00 AM,9/30/2025 1:00:00 AM,RTO,1627.613
9/30/2025 6:00:00 AM,9/30/2025 2:00:00 AM,RTO,1369.276
9/30/2025 7:00:00 AM,9/30/2025 3:00:00 AM,RTO,1096.881
9/30/2025 8:00:00 AM,9/30/2025 4:00:00 AM,RTO,826.007
9/30/2025 9:00:00 AM,9/30/2025 5:00:00 AM,RTO,781.695
9/30/2025 10:00:00 AM,9/30/2025 6:00:00 AM,RTO,750.923
9/30/2025 11:00:00 AM,9/30/2025 7:00:00 AM,RTO,793.882
9/30/2025 12:00:00 PM,9/30/2025 8:00:00 AM,RTO,968.198
9/30/2025 1:00:00 PM,9/30/2025 9:00:00 AM,RTO,794.420
9/30/2025 2:00:00 PM,9/30/2025 10:00:00 AM,RTO,578.780
9/30/2025 3:00:00 PM,9/30/2025 11:00:00 AM,RTO,872.097
9/30/2025 4:00:00 PM,9/30/2025 12:00:00 PM,RTO,1289.114
9/30/2025 5:00:00 PM,9/30/2025 1:00:00 PM,RTO,1396.369
9/30/2025 6:00:00 PM,9/30/2025 2:00:00 PM,RTO,1531.376
9/30/2025 7:00:00 PM,9/30/2025 3:00:00 PM,RTO,1654.355
9/30/2025 8:00:00 PM,9/30/2025 4:00:00 PM,RTO,1683.266
9/30/2025 9:00:00 PM,9/30/2025 5:00:00 PM,RTO,1887.491
9/30/2025 10:00:00 PM,9/30/2025 6:00:00 PM,RTO,2070.834
9/30/2025 11:00:00 PM,9/30/2025 7:00:00 PM,RTO,2577.479
10/1/2025 12:00:00 AM,9/30/2025 8:00:00 PM,RTO,3788.618
10/1/2025 1:00:00 AM,9/30/2025 9:00:00 PM,RTO,4375.060
10/1/2025 2:00:00 AM,9/30/2025 10:00:00 PM,RTO,4308.294
10/1/2025 3:00:00 AM,9/30/2025 11:00:00 PM,RTO,4405.985
10/1/2025 4:00:00 AM,10/1/2025 12:00:00 AM,RTO,4712.793
10/1/2025 5:00:00 AM,10/1/2025 1:00:00 AM,RTO,4250.668
10/1/2025 6:00:00 AM,10/1/2025 2:00:00 AM,RTO,4345.912
10/1/2025 7:00:00 AM,10/1/2025 3:00:00 AM,RTO,4639.144
10/1/2025 8:00:00 AM,10/1/2025 4:00:00 AM,RTO,4546.671
10/1/2025 9:00:00 AM,10/1/2025 5:00:00 AM,RTO,4097.112
10/1/2025 10:00:00 AM,10/1/2025 6:00:00 AM,RTO,4073.574
10/1/2025 11:00:00 AM,10/1/2025 7:00:00 AM,RTO,4435.558
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RTO,4171.934
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RTO,2798.256
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RTO,1878.468
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RTO,1445.783
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RTO,1259.216
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RTO,1294.238
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RTO,1417.477
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RTO,1503.111
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,RTO,1581.803
10/1/2025 9:00:00 PM,10/1/2025 5:00:00 PM,RTO,1729.944
10/1/2025 10:00:00 PM,10/1/2025 6:00:00 PM,RTO,2021.106
10/1/2025 11:00:00 PM,10/1/2025 7:00:00 PM,RTO,2636.579
10/2/2025 12:00:00 AM,10/1/2025 8:00:00 PM,RTO,3825.803
10/2/2025 1:00:00 AM,10/1/2025 9:00:00 PM,RTO,4602.725
10/2/2025 2:00:00 AM,10/1/2025 10:00:00 PM,RTO,4900.931
10/2/2025 3:00:00 AM,10/1/2025 11:00:00 PM,RTO,5049.418
10/2/2025 4:00:00 AM,10/2/2025 12:00:00 AM,RTO,4972.226
10/2/2025 5:00:00 AM,10/2/2025 1:00:00 AM,RTO,4574.479
10/2/2025 6:00:00 AM,10/2/2025 2:00:00 AM,RTO,4149.346
10/2/2025 7:00:00 AM,10/2/2025 3:00:00 AM,RTO,3934.660
10/2/2025 8:00:00 AM,10/2/2025 4:00:00 AM,RTO,3763.996
10/2/2025 9:00:00 AM,10/2/2025 5:00:00 AM,RTO,3535.137
10/2/2025 10:00:00 AM,10/2/2025 6:00:00 AM,RTO,3329.149
10/2/2025 11:00:00 AM,10/2/2025 7:00:00 AM,RTO,2985.237
10/2/2025 12:00:00 PM,10/2/2025 8:00:00 AM,RTO,2582.538
10/2/2025 1:00:00 PM,10/2/2025 9:00:00 AM,RTO,1707.122
10/2/2025 2:00:00 PM,10/2/2025 10:00:00 AM,RTO,929.407
10/2/2025 3:00:00 PM,10/2/2025 11:00:00 AM,RTO,606.107
10/2/2025 4:00:00 PM,10/2/2025 12:00:00 PM,RTO,567.277
10/2/2025 5:00:00 PM,10/2/2025 1:00:00 PM,RTO,537.077
10/2/2025 6:00:00 PM,10/2/2025 2:00:00 PM,RTO,560.988
10/2/2025 7:00:00 PM,10/2/2025 3:00:00 PM,RTO,554.173
10/2/2025 8:00:00 PM,10/2/2025 4:00:00 PM,RTO,572.021
10/2/2025 9:00:00 PM,10/2/2025 5:00:00 PM,RTO,598.724
10/2/2025 10:00:00 PM,10/2/2025 6:00:00 PM,RTO,692.552
10/2/2025 11:00:00 PM,10/2/2025 7:00:00 PM,RTO,802.356
10/3/2025 12:00:00 AM,10/2/2025 8:00:00 PM,RTO,1063.499
10/3/2025 1:00:00 AM,10/2/2025 9:00:00 PM,RTO,1579.809
10/3/2025 2:00:00 AM,10/2/2025 10:00:00 PM,RTO,1938.354
10/3/2025 3:00:00 AM,10/2/2025 11:00:00 PM,RTO,2412.694
10/3/2025 4:00:00 AM,10/3/2025 12:00:00 AM,RTO,2540.276
10/3/2025 5:00:00 AM,10/3/2025 1:00:00 AM,RTO,2525.478
10/3/2025 6:00:00 AM,10/3/2025 2:00:00 AM,RTO,2626.823
10/3/2025 7:00:00 AM,10/3/2025 3:00:00 AM,RTO,2474.456
10/3/2025 8:00:00 AM,10/3/2025 4:00:00 AM,RTO,2138.575
10/3/2025 9:00:00 AM,10/3/2025 5:00:00 AM,RTO,1741.624
10/3/2025 10:00:00 AM,10/3/2025 6:00:00 AM,RTO,1425.080
10/3/2025 11:00:00 AM,10/3/2025 7:00:00 AM,RTO,1036.180
10/3/2025 12:00:00 PM,10/3/2025 8:00:00 AM,RTO,806.954
10/3/2025 1:00:00 PM,10/3/2025 9:00:00 AM,RTO,398.461
10/3/2025 2:00:00 PM,10/3/2025 10:00:00 AM,RTO,119.321
10/3/2025 3:00:00 PM,10/3/2025 11:00:00 AM,RTO,72.220
10/3/2025 4:00:00 PM,10/3/2025 12:00:00 PM,RTO,102.007
10/3/2025 5:00:00 PM,10/3/2025 1:00:00 PM,RTO,174.059
10/3/2025 6:00:00 PM,10/3/2025 2:00:00 PM,RTO,186.308
10/3/2025 7:00:00 PM,10/3/2025 3:00:00 PM,RTO,149.936
10/3/2025 8:00:00 PM,10/3/2025 4:00:00 PM,RTO,192.595
10/3/2025 9:00:00 PM,10/3/2025 5:00:00 PM,RTO,273.268
10/3/2025 10:00:00 PM,10/3/2025 6:00:00 PM,RTO,438.782
10/3/2025 11:00:00 PM,10/3/2025 7:00:00 PM,RTO,523.008
10/4/2025 12:00:00 AM,10/3/2025 8:00:00 PM,RTO,855.986
10/4/2025 1:00:00 AM,10/3/2025 9:00:00 PM,RTO,1575.106
10/4/2025 2:00:00 AM,10/3/2025 10:00:00 PM,RTO,1845.230
10/4/2025 3:00:00 AM,10/3/2025 11:00:00 PM,RTO,2083.862
10/4/2025 4:00:00 AM,10/4/2025 12:00:00 AM,RTO,2225.633
10/4/2025 5:00:00 AM,10/4/2025 1:00:00 AM,RTO,2379.101
10/4/2025 6:00:00 AM,10/4/2025 2:00:00 AM,RTO,2561.187
10/4/2025 7:00:00 AM,10/4/2025 3:00:00 AM,RTO,2618.513
10/4/2025 8:00:00 AM,10/4/2025 4:00:00 AM,RTO,2562.682
10/4/2025 9:00:00 AM,10/4/2025 5:00:00 AM,RTO,2412.536
10/4/2025 10:00:00 AM,10/4/2025 6:00:00 AM,RTO,2315.231
10/4/2025 11:00:00 AM,10/4/2025 7:00:00 AM,RTO,2142.718
10/4/2025 12:00:00 PM,10/4/2025 8:00:00 AM,RTO,2038.760
10/4/2025 1:00:00 PM,10/4/2025 9:00:00 AM,RTO,1289.940
10/4/2025 2:00:00 PM,10/4/2025 10:00:00 AM,RTO,619.605
10/4/2025 3:00:00 PM,10/4/2025 11:00:00 AM,RTO,635.065
10/4/2025 4:00:00 PM,10/4/2025 12:00:00 PM,RTO,1030.446
10/4/2025 5:00:00 PM,10/4/2025 1:00:00 PM,RTO,2032.827
10/4/2025 6:00:00 PM,10/4/2025 2:00:00 PM,RTO,2353.036
10/4/2025 7:00:00 PM,10/4/2025 3:00:00 PM,RTO,2363.126
10/4/2025 8:00:00 PM,10/4/2025 4:00:00 PM,RTO,2436.083
10/4/2025 9:00:00 PM,10/4/2025 5:00:00 PM,RTO,2500.658
10/4/2025 10:00:00 PM,10/4/2025 6:00:00 PM,RTO,2429.432
10/4/2025 11:00:00 PM,10/4/2025 7:00:00 PM,RTO,2139.205
10/5/2025 12:00:00 AM,10/4/2025 8:00:00 PM,RTO,2810.001
10/5/2025 1:00:00 AM,10/4/2025 9:00:00 PM,RTO,3524.571
10/5/2025 2:00:00 AM,10/4/2025 10:00:00 PM,RTO,3899.065
10/5/2025 3:00:00 AM,10/4/2025 11:00:00 PM,RTO,3905.498
10/5/2025 4:00:00 AM,10/5/2025 12:00:00 AM,RTO,3900.432
10/5/2025 5:00:00 AM,10/5/2025 1:00:00 AM,RTO,3767.402
10/5/2025 6:00:00 AM,10/5/2025 2:00:00 AM,RTO,3661.932
10/5/2025 7:00:00 AM,10/5/2025 3:00:00 AM,RTO,3418.109
10/5/2025 8:00:00 AM,10/5/2025 4:00:00 AM,RTO,3161.827
10/5/2025 9:00:00 AM,10/5/2025 5:00:00 AM,RTO,2995.020
10/5/2025 10:00:00 AM,10/5/2025 6:00:00 AM,RTO,2687.410
10/5/2025 11:00:00 AM,10/5/2025 7:00:00 AM,RTO,2793.474
10/5/2025 12:00:00 PM,10/5/2025 8:00:00 AM,RTO,3052.996
10/5/2025 1:00:00 PM,10/5/2025 9:00:00 AM,RTO,2071.900
10/5/2025 2:00:00 PM,10/5/2025 10:00:00 AM,RTO,1679.772
10/5/2025 3:00:00 PM,10/5/2025 11:00:00 AM,RTO,2538.326
10/5/2025 4:00:00 PM,10/5/2025 12:00:00 PM,RTO,3038.736
10/5/2025 5:00:00 PM,10/5/2025 1:00:00 PM,RTO,3511.141
10/5/2025 6:00:00 PM,10/5/2025 2:00:00 PM,RTO,3889.571
10/5/2025 7:00:00 PM,10/5/2025 3:00:00 PM,RTO,3924.944
10/5/2025 8:00:00 PM,10/5/2025 4:00:00 PM,RTO,4074.204
10/5/2025 9:00:00 PM,10/5/2025 5:00:00 PM,RTO,4317.843
10/5/2025 10:00:00 PM,10/5/2025 6:00:00 PM,RTO,4383.281
10/5/2025 11:00:00 PM,10/5/2025 7:00:00 PM,RTO,3932.077
10/6/2025 12:00:00 AM,10/5/2025 8:00:00 PM,RTO,4407.625
10/6/2025 1:00:00 AM,10/5/2025 9:00:00 PM,RTO,5206.412
10/6/2025 2:00:00 AM,10/5/2025 10:00:00 PM,RTO,5786.227
10/6/2025 3:00:00 AM,10/5/2025 11:00:00 PM,RTO,5937.014
10/6/2025 4:00:00 AM,10/6/2025 12:00:00 AM,RTO,5949.174
10/6/2025 5:00:00 AM,10/6/2025 1:00:00 AM,RTO,5572.028
10/6/2025 6:00:00 AM,10/6/2025 2:00:00 AM,RTO,5127.626
10/6/2025 7:00:00 AM,10/6/2025 3:00:00 AM,RTO,4796.135
10/6/2025 8:00:00 AM,10/6/2025 4:00:00 AM,RTO,4753.605
10/6/2025 9:00:00 AM,10/6/2025 5:00:00 AM,RTO,4653.610
10/6/2025 10:00:00 AM,10/6/2025 6:00:00 AM,RTO,4456.750
10/6/2025 11:00:00 AM,10/6/2025 7:00:00 AM,RTO,4278.620
10/6/2025 12:00:00 PM,10/6/2025 8:00:00 AM,RTO,3645.101
10/6/2025 1:00:00 PM,10/6/2025 9:00:00 AM,RTO,2223.144
10/6/2025 2:00:00 PM,10/6/2025 10:00:00 AM,RTO,1645.637
10/6/2025 3:00:00 PM,10/6/2025 11:00:00 AM,RTO,1134.722
10/6/2025 4:00:00 PM,10/6/2025 12:00:00 PM,RTO,930.729
10/6/2025 5:00:00 PM,10/6/2025 1:00:00 PM,RTO,874.133
10/6/2025 6:00:00 PM,10/6/2025 2:00:00 PM,RTO,977.937
10/6/2025 7:00:00 PM,10/6/2025 3:00:00 PM,RTO,1169.152
10/6/2025 8:00:00 PM,10/6/2025 4:00:00 PM,RTO,1488.037
10/6/2025 9:00:00 PM,10/6/2025 5:00:00 PM,RTO,1884.285
10/6/2025 10:00:00 PM,10/6/2025 6:00:00 PM,RTO,2347.245
10/6/2025 11:00:00 PM,10/6/2025 7:00:00 PM,RTO,3043.088
10/7/2025 12:00:00 AM,10/6/2025 8:00:00 PM,RTO,3757.353
10/7/2025 1:00:00 AM,10/6/2025 9:00:00 PM,RTO,3978.507
10/7/2025 2:00:00 AM,10/6/2025 10:00:00 PM,RTO,3693.415
10/7/2025 3:00:00 AM,10/6/2025 11:00:00 PM,RTO,3052.396
10/7/2025 4:00:00 AM,10/7/2025 12:00:00 AM,RTO,2581.818
10/7/2025 5:00:00 AM,10/7/2025 1:00:00 AM,RTO,2006.724
10/7/2025 6:00:00 AM,10/7/2025 2:00:00 AM,RTO,1885.627
10/7/2025 7:00:00 AM,10/7/2025 3:00:00 AM,RTO,1650.329
10/7/2025 8:00:00 AM,10/7/2025 4:00:00 AM,RTO,1376.077
10/7/2025 9:00:00 AM,10/7/2025 5:00:00 AM,RTO,1643.932
10/7/2025 10:00:00 AM,10/7/2025 6:00:00 AM,RTO,1755.169
10/7/2025 11:00:00 AM,10/7/2025 7:00:00 AM,RTO,1805.794
10/7/2025 12:00:00 PM,10/7/2025 8:00:00 AM,RTO,2192.699
10/7/2025 1:00:00 PM,10/7/2025 9:00:00 AM,RTO,2241.950
10/7/2025 2:00:00 PM,10/7/2025 10:00:00 AM,RTO,2235.050
10/7/2025 3:00:00 PM,10/7/2025 11:00:00 AM,RTO,2598.608
10/7/2025 4:00:00 PM,10/7/2025 12:00:00 PM,RTO,2703.672
10/7/2025 5:00:00 PM,10/7/2025 1:00:00 PM,RTO,3027.222
10/7/2025 6:00:00 PM,10/7/2025 2:00:00 PM,RTO,2999.322
10/7/2025 7:00:00 PM,10/7/2025 3:00:00 PM,RTO,2970.320
10/7/2025 8:00:00 PM,10/7/2025 4:00:00 PM,RTO,3118.173
10/7/2025 9:00:00 PM,10/7/2025 5:00:00 PM,RTO,3306.275
10/7/2025 10:00:00 PM,10/7/2025 6:00:00 PM,RTO,3216.621
10/7/2025 11:00:00 PM,10/7/2025 7:00:00 PM,RTO,2701.136
10/8/2025 12:00:00 AM,10/7/2025 8:00:00 PM,RTO,2269.313
10/8/2025 1:00:00 AM,10/7/2025 9:00:00 PM,RTO,2070.613
